index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,is_fraud
2493,2023-01-09 15:22:19,3319792797493996,nan,Merchant_98,193.88,TRANS_863783,1673277739,0
7744,2023-01-09 17:57:14,3789436531329899,nan,Merchant_22,232.23,TRANS_889238,1673287034,0
3975,2023-01-09 18:43:18,4258154892622698,nan,Merchant_4,452.22,TRANS_642611,1673289798,0
5132,2023-01-09 19:46:10,1923803664149198,Windows,Merchant_46,50.69,TRANS_155577,1673293570,0
3333,2023-01-09 20:23:55,2571293851265563,Windows,Merchant_14,98.29,TRANS_270218,1673295835,0
5833,2023-01-09 21:59:23,9242400179488463,nan,Merchant_11,216.6,TRANS_739362,1673301563,0
2979,2023-01-09 22:08:41,9220393228789837,nan,Merchant_52,485.16,TRANS_189461,1673302121,0
2789,2023-01-09 22:12:54,2939646464933434,nan,Merchant_34,497.41,TRANS_188562,1673302374,0
6158,2023-01-09 22:28:16,8519900848162481,X11,Merchant_70,68.89,TRANS_773621,1673303296,0
7599,2023-01-09 22:52:46,1895311287583857,other,Merchant_14,141.26,TRANS_596474,1673304766,0
7186,2023-01-10 00:34:41,8622477982722059,Windows,Merchant_52,296.69,TRANS_222976,1673310881,0
6131,2023-01-10 01:12:55,7535110911009677,nan,Merchant_74,378.4,TRANS_884014,1673313175,0
2934,2023-01-10 03:42:59,6959811370575606,Linux,Merchant_47,354.95,TRANS_655378,1673322179,0
2079,2023-01-10 06:36:43,7473700433498550,nan,Merchant_1,386.23,TRANS_425247,1673332603,0
8251,2023-01-10 06:51:05,7653140342705377,nan,Merchant_78,489.27,TRANS_137219,1673333465,0
8687,2023-01-10 07:38:59,5448627242099754,other,Merchant_8,44.38,TRANS_899595,1673336339,0
2957,2023-01-10 08:35:37,9208657129036710,nan,Merchant_31,430.98,TRANS_283137,1673339737,0
5214,2023-01-10 09:24:12,5685976835795687,nan,Merchant_86,197.48,TRANS_719354,1673342652,0
7481,2023-01-10 09:32:53,1546993861904593,nan,Merchant_22,69.98,TRANS_152408,1673343173,0
8721,2023-01-10 10:14:38,3154424947805324,nan,Merchant_94,377.08,TRANS_652907,1673345678,0
5301,2023-01-10 10:32:56,6915387455596470,X11,Merchant_4,6.25,TRANS_559543,1673346776,0
533,2023-01-10 11:19:11,5580893075578334,nan,Merchant_15,278.16,TRANS_256271,1673349551,0
8084,2023-01-10 11:54:06,3004616168889442,other,Merchant_63,341.85,TRANS_727453,1673351646,0
5782,2023-01-10 13:37:40,4471669536183065,nan,Merchant_36,298.43,TRANS_941186,1673357860,0
5292,2023-01-10 14:23:26,5891909264153785,nan,Merchant_67,20.64,TRANS_833979,1673360606,0
1583,2023-01-10 16:40:01,7403445373128154,X11,Merchant_78,248.89,TRANS_782109,1673368801,0
4139,2023-01-10 17:30:03,8073542098345446,nan,Merchant_52,278.73,TRANS_429018,1673371803,0
3194,2023-01-10 19:06:11,3409360840097126,macOS,Merchant_4,177.86,TRANS_709347,1673377571,0
5819,2023-01-10 19:51:50,4310175614109726,nan,Merchant_21,248.87,TRANS_531455,1673380310,0
6154,2023-01-10 19:52:03,5506412232613461,nan,Merchant_21,94.49,TRANS_321928,1673380323,0
3229,2023-01-10 19:58:37,3981584445591529,nan,Merchant_6,111.96,TRANS_512892,1673380717,0
7658,2023-01-10 20:07:33,8009938390432138,nan,Merchant_59,239.02,TRANS_114601,1673381253,0
8384,2023-01-10 22:14:39,8491977248722364,nan,Merchant_10,129.71,TRANS_217536,1673388879,0
2626,2023-01-11 01:55:57,7995566125545526,other,Merchant_20,45.56,TRANS_322184,1673402157,0
5921,2023-01-11 02:36:56,8148372550481232,nan,Merchant_95,482.95,TRANS_104264,1673404616,0
8419,2023-01-11 02:53:54,9327130915745972,Windows,Merchant_85,75.78,TRANS_733440,1673405634,0
5803,2023-01-11 03:08:59,8104593465028847,nan,Merchant_68,408.16,TRANS_312928,1673406539,0
3529,2023-01-11 04:09:22,3460245159749480,nan,Merchant_59,220.43,TRANS_738274,1673410162,0
3985,2023-01-11 04:26:54,6715685094256252,macOS,Merchant_85,465.27,TRANS_720294,1673411214,0
2812,2023-01-11 05:18:46,9522467417587573,nan,Merchant_38,333.63,TRANS_949073,1673414326,0
4477,2023-01-11 05:50:00,8128935484137719,Windows,Merchant_72,179.55,TRANS_998072,1673416200,0
5987,2023-01-11 06:25:18,7987891252174077,Windows,Merchant_46,466.2,TRANS_197903,1673418318,0
8936,2023-01-11 07:26:12,5175214580807676,nan,Merchant_27,44.92,TRANS_636719,1673421972,0
486,2023-01-11 10:10:51,2397638133747576,nan,Merchant_65,23.68,TRANS_828632,1673431851,1
1284,2023-01-11 10:52:50,4205683811569523,macOS,Merchant_35,163.9,TRANS_504757,1673434370,0
4337,2023-01-11 12:05:49,9493211278371970,nan,Merchant_25,451.3,TRANS_506091,1673438749,0
5148,2023-01-11 13:51:19,7909581017959737,X11,Merchant_90,312.13,TRANS_187514,1673445079,0
212,2023-01-11 19:09:15,9774222376811422,X11,Merchant_78,326.33,TRANS_502525,1673464155,0
1310,2023-01-11 21:00:30,4098587418075356,Windows,Merchant_6,40.98,TRANS_284606,1673470830,0
8695,2023-01-11 21:28:34,5689214937905290,macOS,Merchant_55,303.27,TRANS_916790,1673472514,0
1837,2023-01-11 22:24:22,8076443294722205,nan,Merchant_69,169.8,TRANS_208159,1673475862,0
9486,2023-01-12 05:45:37,4997181551487857,nan,Merchant_7,3.81,TRANS_648794,1673502337,0
6075,2023-01-12 07:46:06,9046275119253740,nan,Merchant_12,18.54,TRANS_733868,1673509566,0
5388,2023-01-12 09:49:02,8578473389283262,nan,Merchant_19,286.03,TRANS_287715,1673516942,0
2940,2023-01-12 10:27:11,9382722721626955,nan,Merchant_2,133.4,TRANS_584280,1673519231,0
5604,2023-01-12 12:36:22,4303219970471381,nan,Merchant_26,20.86,TRANS_928445,1673526982,0
6529,2023-01-12 13:14:08,4766633681367199,macOS,Merchant_19,420.97,TRANS_856209,1673529248,0
5701,2023-01-12 13:30:17,9246864866595852,macOS,Merchant_10,177.92,TRANS_635320,1673530217,0
8996,2023-01-12 13:59:09,2661147954578566,nan,Merchant_91,83.52,TRANS_168788,1673531949,0
9264,2023-01-12 15:51:13,3515908040765812,nan,Merchant_86,405.55,TRANS_581497,1673538673,0
7616,2023-01-12 17:00:35,3132199528538436,nan,Merchant_31,160.95,TRANS_877408,1673542835,0
6177,2023-01-12 17:30:09,4997181551487857,nan,Merchant_58,86.24,TRANS_435579,1673544609,0
5591,2023-01-12 17:48:17,4463485922592277,Windows,Merchant_32,263.13,TRANS_104682,1673545697,0
8826,2023-01-12 18:06:16,4949297680524476,nan,Merchant_54,325.5,TRANS_165946,1673546776,0
1373,2023-01-12 18:32:10,1194609277713326,nan,Merchant_57,246.65,TRANS_762481,1673548330,0
7972,2023-01-12 18:54:54,1437812947227281,nan,Merchant_78,81.66,TRANS_672835,1673549694,0
9565,2023-01-12 19:28:37,1615184444899969,nan,Merchant_29,170.8,TRANS_760233,1673551717,0
6071,2023-01-12 21:05:30,5552705659737069,nan,Merchant_35,153.24,TRANS_740833,1673557530,0
3762,2023-01-12 21:27:17,1432308227575416,Windows,Merchant_23,266.2,TRANS_817094,1673558837,0
8485,2023-01-12 21:40:19,2648305914665321,nan,Merchant_32,383.12,TRANS_547248,1673559619,0
4646,2023-01-12 23:38:56,4989637927125098,macOS,Merchant_11,339.18,TRANS_869372,1673566736,0
7775,2023-01-12 23:50:39,9953425339818617,macOS,Merchant_28,13.85,TRANS_121062,1673567439,0
7775,2023-01-12 23:50:39,9953425339818617,nan,Merchant_28,13.85,TRANS_121062,1673567439,0
6618,2023-01-12 23:53:34,4335600044148050,other,Merchant_70,251.35,TRANS_321343,1673567614,0
8156,2023-01-13 00:19:58,1784884950003325,nan,Merchant_41,356.29,TRANS_119506,1673569198,0
5346,2023-01-13 01:41:53,3281696728802954,nan,Merchant_13,8.08,TRANS_804321,1673574113,0
6478,2023-01-13 02:19:12,1685777383481054,nan,Merchant_7,264.56,TRANS_474970,1673576352,0
8040,2023-01-13 03:39:05,7425361170659357,Windows,Merchant_6,489.89,TRANS_913460,1673581145,0
3113,2023-01-13 05:28:14,3557438814979635,nan,Merchant_47,46.6,TRANS_166906,1673587694,0
2012,2023-01-13 05:29:37,7606386997793953,nan,Merchant_47,453.31,TRANS_901965,1673587777,0
3242,2023-01-13 07:54:46,7716424052854202,macOS,Merchant_48,270.91,TRANS_220949,1673596486,0
5374,2023-01-13 09:00:13,1370655398616679,macOS,Merchant_6,242.6,TRANS_972114,1673600413,0
4759,2023-01-13 10:27:50,7130465082112317,nan,Merchant_43,494.43,TRANS_603692,1673605670,0
1483,2023-01-13 12:09:03,1435688235905981,macOS,Merchant_20,3.87,TRANS_482297,1673611743,0
6977,2023-01-13 12:45:39,7511605537707400,nan,Merchant_21,414.13,TRANS_865653,1673613939,0
4368,2023-01-13 12:49:14,1827958045812711,nan,Merchant_9,82.52,TRANS_391570,1673614154,0
5127,2023-01-13 14:04:53,8878432890524298,nan,Merchant_38,125.62,TRANS_987594,1673618693,0
4663,2023-01-13 14:30:52,3823212759487420,Windows,Merchant_37,414.53,TRANS_163115,1673620252,0
2061,2023-01-13 14:40:50,2397638133747576,nan,Merchant_94,256.74,TRANS_129458,1673620850,0
2092,2023-01-13 15:57:32,1557940842961961,X11,Merchant_58,102.68,TRANS_969140,1673625452,0
5670,2023-01-13 16:13:40,7096992961511116,X11,Merchant_18,425.58,TRANS_297208,1673626420,0
4571,2023-01-13 17:17:11,6197149415702587,nan,Merchant_87,337.77,TRANS_472703,1673630231,0
3022,2023-01-13 18:51:40,7716424052854202,Windows,Merchant_1,343.04,TRANS_670587,1673635900,0
5404,2023-01-13 21:17:55,7824308251632226,nan,Merchant_49,174.68,TRANS_548653,1673644675,0
5168,2023-01-13 22:13:24,4824539675415207,X11,Merchant_11,102.56,TRANS_443909,1673648004,0
6211,2023-01-14 01:04:24,5855831655505141,nan,Merchant_12,62.54,TRANS_671072,1673658264,0
6028,2023-01-14 01:38:03,6565856837464655,macOS,Merchant_7,360.28,TRANS_670889,1673660283,0
911,2023-01-14 02:22:35,2965566393362759,nan,Merchant_36,134.76,TRANS_921843,1673662955,0
202,2023-01-14 02:41:27,3374946954718904,nan,Merchant_68,81.65,TRANS_241627,1673664087,0
4221,2023-01-14 03:38:13,4997181551487857,nan,Merchant_19,307.21,TRANS_506426,1673667493,0
416,2023-01-14 04:00:22,3766974227278089,nan,Merchant_12,147.31,TRANS_855542,1673668822,0
4817,2023-01-14 04:56:57,3101854255793028,nan,Merchant_55,409.99,TRANS_415125,1673672217,0
3150,2023-01-14 05:12:04,5580893075578334,nan,Merchant_2,315.49,TRANS_562396,1673673124,0
2550,2023-01-14 05:24:38,3372116746857621,nan,Merchant_48,175.06,TRANS_383388,1673673878,0
2790,2023-01-14 06:30:41,8814696635815205,nan,Merchant_82,356.15,TRANS_122532,1673677841,0
4679,2023-01-14 07:56:23,4865978440961436,nan,Merchant_79,316.06,TRANS_950349,1673682983,0
6628,2023-01-14 08:34:02,6842210383335174,Linux,Merchant_16,278.38,TRANS_758315,1673685242,0
218,2023-01-14 09:36:43,6884379951554452,macOS,Merchant_87,325.17,TRANS_787849,1673689003,0
2733,2023-01-14 09:43:43,7909581017959737,nan,Merchant_30,478.94,TRANS_298612,1673689423,0
1983,2023-01-14 11:05:44,9548426443036454,X11,Merchant_68,242.0,TRANS_908081,1673694344,0
4285,2023-01-14 11:13:18,6905855285754186,nan,Merchant_7,298.02,TRANS_593368,1673694798,0
6135,2023-01-14 12:09:43,9458216057818617,nan,Merchant_35,52.06,TRANS_158838,1673698183,0
8468,2023-01-14 12:30:41,4391929952632524,X11,Merchant_65,148.17,TRANS_409785,1673699441,0
1768,2023-01-14 12:33:48,5014570396299998,other,Merchant_57,188.57,TRANS_333056,1673699628,0
8513,2023-01-14 12:38:11,2446381871912087,X11,Merchant_40,344.33,TRANS_373752,1673699891,0
8185,2023-01-14 14:13:03,7108530278699488,nan,Merchant_91,75.48,TRANS_784378,1673705583,0
8663,2023-01-14 14:47:34,6997559541615605,other,Merchant_93,249.49,TRANS_973132,1673707654,0
4819,2023-01-14 14:55:47,3974869953136181,nan,Merchant_16,100.41,TRANS_375610,1673708147,0
6117,2023-01-14 18:08:48,5152617136263396,nan,Merchant_37,494.57,TRANS_242079,1673719728,0
9134,2023-01-14 19:10:13,3372116746857621,nan,Merchant_97,388.53,TRANS_716206,1673723413,0
1980,2023-01-14 19:39:17,2804286584461030,X11,Merchant_4,93.86,TRANS_712424,1673725157,0
7224,2023-01-14 19:41:11,2801374844713453,macOS,Merchant_22,447.65,TRANS_706896,1673725271,0
5330,2023-01-14 20:27:41,8664856050655059,other,Merchant_64,130.14,TRANS_665154,1673728061,0
8216,2023-01-14 21:33:53,2771930918402250,Linux,Merchant_64,281.85,TRANS_829922,1673732033,0
1069,2023-01-14 21:56:19,5972704028332891,nan,Merchant_20,144.33,TRANS_160511,1673733379,0
935,2023-01-14 23:29:45,6726872814611978,Windows,Merchant_52,136.88,TRANS_597868,1673738985,0
4848,2023-01-15 00:21:01,1379606186864305,macOS,Merchant_52,381.99,TRANS_485288,1673742061,0
5078,2023-01-15 01:19:24,3905943278911227,Windows,Merchant_4,242.27,TRANS_344546,1673745564,0
1774,2023-01-15 01:42:22,1379606186864305,Windows,Merchant_34,393.66,TRANS_487124,1673746942,0
654,2023-01-15 02:02:41,6165732770253866,nan,Merchant_78,216.4,TRANS_670517,1673748161,0
9880,2023-01-15 02:26:08,4303219970471381,X11,Merchant_58,212.02,TRANS_949252,1673749568,0
6746,2023-01-15 03:05:11,1435633558277579,nan,Merchant_62,339.91,TRANS_932724,1673751911,0
9113,2023-01-15 04:27:54,8820313880681299,Windows,Merchant_60,231.06,TRANS_113987,1673756874,0
7376,2023-01-15 04:57:47,7281138416485122,nan,Merchant_76,264.13,TRANS_525422,1673758667,0
9401,2023-01-15 04:59:34,7387746146099391,macOS,Merchant_10,147.71,TRANS_614690,1673758774,0
2071,2023-01-15 05:12:21,4310175614109726,nan,Merchant_60,260.17,TRANS_683790,1673759541,0
3908,2023-01-15 07:03:52,2445470877841368,nan,Merchant_14,286.95,TRANS_924955,1673766232,0
6995,2023-01-15 07:42:48,2804286584461030,nan,Merchant_6,290.29,TRANS_514420,1673768568,0
8227,2023-01-15 07:53:50,8066619622876660,X11,Merchant_45,63.78,TRANS_467872,1673769230,0
7113,2023-01-15 08:15:53,6473925825494173,nan,Merchant_24,96.45,TRANS_521971,1673770553,0
6432,2023-01-15 10:11:11,2943708768126750,other,Merchant_20,440.94,TRANS_236874,1673777471,0
9644,2023-01-15 10:34:13,3113326356254024,nan,Merchant_62,188.82,TRANS_132039,1673778853,0
561,2023-01-15 10:59:06,7114656218609078,nan,Merchant_62,107.27,TRANS_727906,1673780346,0
2956,2023-01-15 13:40:14,1685777383481054,nan,Merchant_58,364.76,TRANS_811984,1673790014,0
8849,2023-01-15 14:00:13,9852319985897582,nan,Merchant_28,23.4,TRANS_763816,1673791213,0
1697,2023-01-15 15:07:16,6997688853598824,nan,Merchant_16,68.45,TRANS_887558,1673795236,0
2330,2023-01-15 15:32:07,7403603358432640,macOS,Merchant_46,129.55,TRANS_474305,1673796727,0
9917,2023-01-15 16:16:33,7413232340144577,Windows,Merchant_13,106.8,TRANS_249331,1673799393,0
5468,2023-01-15 16:28:04,4529948066678949,other,Merchant_32,422.59,TRANS_870194,1673800084,0
6970,2023-01-15 21:38:06,1783244613137358,other,Merchant_31,100.27,TRANS_326246,1673818686,0
6458,2023-01-15 21:48:06,9717133983921889,nan,Merchant_86,21.5,TRANS_885890,1673819286,0
7741,2023-01-15 22:02:07,9413292041933773,Windows,Merchant_93,82.8,TRANS_124429,1673820127,0
3284,2023-01-15 22:42:41,9741908043809277,nan,Merchant_16,233.69,TRANS_815541,1673822561,0
4957,2023-01-15 23:29:54,6043914128567345,nan,Merchant_49,317.74,TRANS_563935,1673825394,0
971,2023-01-15 23:39:56,5158700527909339,other,Merchant_98,468.48,TRANS_574224,1673825996,0
2497,2023-01-15 23:52:07,1449148382867292,nan,Merchant_26,432.92,TRANS_791913,1673826727,0
8840,2023-01-16 00:45:53,1435633558277579,macOS,Merchant_100,287.18,TRANS_918069,1673829953,0
6011,2023-01-16 02:20:10,7287636728008674,nan,Merchant_5,409.09,TRANS_755706,1673835610,0
3877,2023-01-16 03:11:51,8962832074933838,nan,Merchant_65,439.79,TRANS_544859,1673838711,0
3676,2023-01-16 04:23:09,4205467799972076,nan,Merchant_42,87.57,TRANS_964618,1673842989,0
4617,2023-01-16 04:39:37,4496701193575194,nan,Merchant_2,437.87,TRANS_843984,1673843977,0
4219,2023-01-16 05:23:02,5469835963135361,nan,Merchant_64,126.9,TRANS_665019,1673846582,0
8506,2023-01-16 06:45:44,5662507878402204,nan,Merchant_35,1.2,TRANS_139868,1673851544,0
7714,2023-01-16 07:12:07,5304413236941821,nan,Merchant_54,37.12,TRANS_419626,1673853127,0
211,2023-01-16 07:12:53,9634137738582084,nan,Merchant_79,346.26,TRANS_552942,1673853173,0
3858,2023-01-16 10:08:14,5320931762456163,macOS,Merchant_75,202.2,TRANS_713172,1673863694,0
5715,2023-01-16 10:23:07,4949297680524476,X11,Merchant_54,151.49,TRANS_827154,1673864587,0
1100,2023-01-16 10:51:27,7366514376266264,Windows,Merchant_26,29.86,TRANS_101640,1673866287,0
6876,2023-01-16 11:51:37,4042425858331213,Windows,Merchant_100,97.23,TRANS_732582,1673869897,0
1166,2023-01-16 12:43:27,6951554139952173,nan,Merchant_69,416.23,TRANS_960650,1673873007,0
6827,2023-01-16 12:58:52,3048628034282915,nan,Merchant_29,107.56,TRANS_444783,1673873932,0
5392,2023-01-16 15:11:00,7126690359068069,nan,Merchant_34,434.12,TRANS_480202,1673881860,0
657,2023-01-16 15:56:40,8060511762642782,Windows,Merchant_75,182.18,TRANS_628466,1673884600,0
9713,2023-01-16 16:02:08,2099709734813899,X11,Merchant_28,113.99,TRANS_224015,1673884928,1
7311,2023-01-16 16:43:46,5860901763745517,Linux,Merchant_64,263.77,TRANS_327327,1673887426,0
3855,2023-01-16 17:01:33,3121738729156154,Linux,Merchant_74,39.32,TRANS_703477,1673888493,0
3072,2023-01-16 17:07:09,6097252194938398,other,Merchant_19,157.14,TRANS_525413,1673888829,0
6190,2023-01-16 17:51:54,3415130242689457,Linux,Merchant_41,349.02,TRANS_958310,1673891514,0
9115,2023-01-16 18:46:41,7106171954817091,Linux,Merchant_33,238.35,TRANS_635717,1673894801,0
8943,2023-01-16 19:49:55,2996996322604617,X11,Merchant_62,464.7,TRANS_342634,1673898595,0
2985,2023-01-16 21:28:43,8380676395244843,nan,Merchant_3,483.55,TRANS_478543,1673904523,0
4,2023-01-17 00:05:13,9233937183832294,nan,Merchant_2,78.85,TRANS_845728,1673913913,0
8099,2023-01-17 00:13:19,9610377483788436,X11,Merchant_37,292.79,TRANS_107728,1673914399,1
876,2023-01-17 02:25:24,3612846337268390,nan,Merchant_36,358.27,TRANS_150228,1673922324,0
9291,2023-01-17 03:24:06,7634580770516659,nan,Merchant_78,274.87,TRANS_532940,1673925846,0
3141,2023-01-17 04:09:21,4090610615501003,nan,Merchant_30,460.46,TRANS_112178,1673928561,0
9123,2023-01-17 04:50:54,9729210573417148,nan,Merchant_4,447.64,TRANS_824484,1673931054,0
7633,2023-01-17 05:25:08,7403445373128154,nan,Merchant_88,491.82,TRANS_428570,1673933108,0
2561,2023-01-17 05:35:42,1449148382867292,nan,Merchant_25,353.84,TRANS_262447,1673933742,0
3523,2023-01-17 05:42:12,5552705659737069,nan,Merchant_18,51.39,TRANS_333723,1673934132,0
886,2023-01-17 05:59:54,7274815158912488,nan,Merchant_65,326.72,TRANS_204655,1673935194,0
279,2023-01-17 07:18:45,9041628499938737,Linux,Merchant_94,398.1,TRANS_131638,1673939925,0
789,2023-01-17 09:26:11,8774228353609192,macOS,Merchant_29,473.69,TRANS_229704,1673947571,0
8254,2023-01-17 09:37:12,6651183788888665,nan,Merchant_65,207.01,TRANS_178242,1673948232,0
67,2023-01-17 10:04:32,4447576593145539,nan,Merchant_52,401.3,TRANS_520795,1673949872,0
1809,2023-01-17 10:05:53,8460366189532059,macOS,Merchant_87,50.1,TRANS_435218,1673949953,0
9053,2023-01-17 11:08:41,6997559541615605,nan,Merchant_96,158.19,TRANS_708835,1673953721,0
1488,2023-01-17 11:52:28,2905823510254132,X11,Merchant_50,194.89,TRANS_262674,1673956348,0
5741,2023-01-17 12:54:21,9137476998971066,nan,Merchant_33,285.18,TRANS_114112,1673960061,0
9909,2023-01-17 13:08:30,7987891252174077,nan,Merchant_75,16.18,TRANS_511386,1673960910,0
8413,2023-01-17 13:54:44,5860901763745517,nan,Merchant_82,226.64,TRANS_768334,1673963684,0
2558,2023-01-17 13:56:58,4949297680524476,other,Merchant_5,39.35,TRANS_469417,1673963818,0
6493,2023-01-17 14:08:46,2224941496471276,nan,Merchant_56,109.63,TRANS_777757,1673964526,0
1008,2023-01-17 14:16:22,2397638133747576,nan,Merchant_21,125.58,TRANS_340812,1673964982,0
4014,2023-01-17 15:59:22,2248523288785451,nan,Merchant_28,321.11,TRANS_536304,1673971162,0
7400,2023-01-17 17:50:57,5447267846699249,nan,Merchant_44,33.73,TRANS_949599,1673977857,0
7034,2023-01-17 18:02:41,9021629682582227,nan,Merchant_40,223.42,TRANS_220630,1673978561,0
8623,2023-01-17 18:39:34,8997604141177060,other,Merchant_29,424.36,TRANS_586053,1673980774,0
8442,2023-01-17 18:49:14,1379606186864305,Windows,Merchant_52,327.36,TRANS_131327,1673981354,0
3759,2023-01-17 19:49:24,2363500895528327,nan,Merchant_95,415.64,TRANS_822560,1673984964,0
5841,2023-01-17 20:20:15,5830303947455004,X11,Merchant_46,73.01,TRANS_661200,1673986815,0
3805,2023-01-17 21:18:54,4389433074739510,other,Merchant_41,484.89,TRANS_317555,1673990334,0
4225,2023-01-17 21:46:09,4202427276329597,nan,Merchant_54,365.38,TRANS_698643,1673991969,0
402,2023-01-17 22:23:13,7870390129294137,Linux,Merchant_99,253.12,TRANS_571494,1673994193,0
3149,2023-01-17 22:38:31,3059290990944727,Linux,Merchant_60,227.72,TRANS_908822,1673995111,0
9313,2023-01-17 23:04:56,2923383360836086,nan,Merchant_92,184.56,TRANS_470719,1673996696,0
8457,2023-01-18 01:09:28,6567344366019085,other,Merchant_38,191.61,TRANS_405628,1674004168,0
3431,2023-01-18 02:07:32,9704836627325436,nan,Merchant_97,495.35,TRANS_434078,1674007652,0
857,2023-01-18 02:52:42,1907779773214182,nan,Merchant_53,236.56,TRANS_745886,1674010362,0
7822,2023-01-18 03:39:44,1925840337245768,nan,Merchant_88,206.51,TRANS_448935,1674013184,0
612,2023-01-18 04:04:15,7340107587133035,Linux,Merchant_70,314.32,TRANS_517265,1674014655,0
4104,2023-01-18 04:57:00,1643674184442373,nan,Merchant_88,148.67,TRANS_545224,1674017820,0
7851,2023-01-18 06:19:13,6237677329148369,other,Merchant_65,349.3,TRANS_896358,1674022753,0
4168,2023-01-18 08:17:37,4952985120373323,other,Merchant_21,158.14,TRANS_183301,1674029857,0
4547,2023-01-18 08:26:11,3223435946956034,nan,Merchant_36,325.04,TRANS_869297,1674030371,0
